sku_number,sku_description,priority_band,operator_decision,operator_action,order_units,selected_demand_units,raw_stock_gap_units,projected_stock_gap_units,order_reason_code,stock_position_status,demand_forecast_confidence,reason_short,audit_notes,has_explicit_hard_blocker
94777,Rim M/T Btr Than Fltrs Porc,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=63,True
90998,Catr 10In1 Dream Primer,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=54,True
96622,Npmu Make Em Wndr Fdn Capuccin,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=65,True
198717,May Lifter Liner 003 Player,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=48,True
188802,Jojoba Gel Mask 50Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=69,True
191384,Mf Mstrpce Liquid El Grey,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=58,True
24404,Jojoba Hydrating Daycream 50Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=73,True
98023,Rim Thrl Skr Lip Ltx Deep Cap,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=60,True
98112,Jf Fe Dc Styling Foam 147Ml,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=50,True
55458,Ogx Arg Oil H/Pro Spry 177Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=61,True
98079,Jf Fe Mr Deep Cd 250Ml,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=50,True
191943,Frank Clear Moisturiser 60Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=40,True
193074,Mf Facefinity D-5 Free Conc 02,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=61,True
93458,H Trop Silk Hyd Glw Mist 100Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=65,True
90139,Npmu Face Glue Setting Spray,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=43,True
31528,Mf 2000 Calorie Wp Volume,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=52,True
167593,Catrstf Blr Mtre Set Pwd 002,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=54,True
1228,May Fit Me Mte Pore Fdn C Ivry,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=65,True
638781,Cetaphil Gntl Cls Cloths 25Pk,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=23,True
55054,May Hyper Easy Eye Liner Black,DO_NOT_BUY,HOLD_STOCK,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=50,True
520999,May L/S Superstay Timeless Tof,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=63,True
46547,Tom Org Pad Overnight 8Pk,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=29,True
56179,Plunk S/F Accel Serum 20Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=65,True
192845,Bondi Emerald Tech Foam 200Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=66,True
39402,May Fitme Mattepore Fdn Clstan,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=65,True
94009,May Ss Teddy 95 Buffed Out,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=64,True
98125,Jf Brilliant Brunette Sp 250Ml,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=50,True
98083,Jf Vl Lightweight Sp 250Ml,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=50,True
98126,Jf Brilliant Brunette Cd 250Ml,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=50,True
291252,Ogx Coconut Milk Cd 385Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=58,True
89062,May Ss Teddy Tint Skinny Dip,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=64,True
193699,Mf 2000 Cal Vol Brow Sft Brown,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=57,True
90523,Ogx Rosemary Mint Cond 385Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=58,True
196029,Ogx Arg Oil Mrc Lgt Sp 385Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=59,True
282413,Ego Qv Intens Body Moist 100G,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=48,True
63112,Npmu Shine Killer Prim 01,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=64,True
41320,Rexona W Clin Apd Clean 180Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=30,True
490763,Ogx Mrccn Argan Oil Cd 385Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=59,True
198288,Neut D/C Invig Foam Scrub 150G,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=62,True
198712,May Sunkisser Blush 03 Sol Sch,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=65,True
199951,Garnier Ha Cream Cleanser,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=63,True
38457,Moogoo Scalp Cream 120G,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=63,True
89057,May Ss Teddy Tint Cool Grunge,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=65,True
90983,Catr Hd Liquid Covrge Fndn 032,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=67,True
90987,Catr Hd Liquid Covrge Fndn 050,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=67,True
91069,Catr Hd Liquid Covrge Fndn 030,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=67,True
39401,May Fitme Matte Pore Fdn Tbge,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=66,True
97558,No7 Gi Silky Jelly Lip Mask 7G,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=57,True
88730,Daily Brighten Day Cream 100Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=67,True
70704,Esi Expressie 430 Sk8 With,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=38,True
188799,Aveeno Skin R/W Ex Scrub 225G,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=66,True
193199,May Falsies Lash Lift B Blk,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=64,True
195079,Garn Vit C Micell Water 125Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=22,True
271551,Nivea D/E Refr Wsh Gel 150Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=39,True
36233,May Ss Matte Ink Seductress,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=63,True
186550,Cetaphil Calendula W&S 400Ml,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=57,True
24424,May Fm Mpore Fdt 330 Toffee,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=67,True
192620,May Surreal Masc Waterproof,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=67,True
27928,Rim Magnifeyes Eyes Pal Nude,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=62,True
46904,May Ls Matte Ink Artist,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=63,True
69681,Nivea Aero Pearl&Beauty 250Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=23,True
46906,May Ls Matte Ink Self Starter,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=64,True
195258,Dv Face Hydrating Clnsr 200Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=60,True
94454,Daily Beautydew Sleep Mask 100,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=70,True
98108,Jf Sb Brightening Sp 250Ml,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=54,True
39397,May Fitme Matte Pore Fdn Glden,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=68,True
521062,May L/S Superstay Cont Coral,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=67,True
89627,Rim Thrill Lip Latex Main Chrt,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=64,True
54483,Mf Clr Elix Kiss Burnt Crml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=59,True
90115,May Super Fluff 260 Deep Brown,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=64,True
91459,Hf H24 Peptide Blnd Sp 300Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=67,True
67897,Garn Bb Classic Light 50Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=57,True
